year,Month,Day,extent
2003,2,18,15.354002180
2003,2,19,15.359002190
2003,2,20,15.386002200
2003,2,21,15.461002210
2003,2,22,15.443002220
2003,2,23,15.438002230
2003,2,24,15.439002240
2003,2,25,15.41002250
2003,2,26,15.506002260
2003,2,27,15.495002270
2003,2,28,15.518002280
2003,3,1,15.555003010
2003,3,2,15.61003020
2003,3,3,15.616003030
2003,3,4,15.524003040
2003,3,5,15.472003050
2003,3,6,15.44003060
2003,3,7,15.443003070
2003,3,8,15.438003080
2003,3,9,15.381003090
2003,3,10,15.326003100
2003,3,11,15.347003110
2003,3,12,15.32003120
2003,3,13,15.278003130
2003,3,14,15.331003140
2003,3,15,15.4003150
2003,3,16,15.433003160
2003,3,17,15.485003170
2003,3,18,15.561003180
2003,3,19,15.56003190
2003,3,20,15.629003200
2003,3,21,15.627003210
2003,3,22,15.599003220
2003,3,23,15.511003230
2003,3,24,15.603003240
2003,3,25,15.587003250
2003,3,26,15.604003260
2003,3,27,15.578003270
2003,3,28,15.499003280
2003,3,29,15.474003290
2003,3,30,15.426003300
2003,3,31,15.375003310
2003,4,1,15.232004010
2003,4,2,15.081004020
2003,4,3,15.019004030
2003,4,4,15.045004040
2003,4,5,14.965004050
2003,4,6,15.021004060
2003,4,7,14.868004070
2003,4,8,14.889004080
2003,4,9,14.817004090
2003,4,10,14.784004100
2003,4,11,14.726004110
2003,4,12,14.695004120
2003,4,13,14.635004130
2003,4,14,14.523004140
2003,4,15,14.531004150
2003,4,16,14.565004160
2003,4,17,14.475004170
2003,4,18,14.345004180
2003,4,19,14.332004190
2003,4,20,14.276004200
2003,4,21,14.232004210
2003,4,22,14.235004220
2003,4,23,14.292004230
2003,4,24,14.15004240
2003,4,25,14.122004250
2003,4,26,13.969004260
2003,4,27,13.994004270
2003,4,28,13.919004280
2003,4,29,13.827004290
2003,4,30,13.798004300
2003,5,1,13.71005010
2003,5,2,13.549005020
2003,5,3,13.551005030
2003,5,4,13.481005040
2003,5,5,13.412005050
2003,5,6,13.358005060
2003,5,7,13.306005070
2003,5,8,13.265005080
2003,5,9,13.165005090
2003,5,10,13.143005100
2003,5,11,13.056005110
2003,5,12,13.09005120
2003,5,13,13.087005130
2003,5,14,13.086005140
2003,5,15,13.007005150
2003,5,16,12.955005160
2003,5,17,12.965005170
2003,5,18,12.952005180
2003,5,19,12.933005190
2003,5,20,12.874005200
2003,5,21,12.854005210
2003,5,22,12.839005220
2003,5,23,12.783005230
2003,5,24,12.786005240
2003,5,25,12.689005250
2003,5,26,12.681005260
2003,5,27,12.689005270
2003,5,28,12.603005280
2003,5,29,12.566005290
2003,5,30,12.58005300
2003,5,31,12.483005310
2003,6,1,12.386006010
2003,6,2,12.409006020
2003,6,3,12.382006030
2003,6,4,12.354006040
2003,6,5,12.228006050
2003,6,6,12.187006060
2003,6,7,12.087006070
2003,6,8,12.024006080
2003,6,9,12.029006090
2003,6,10,11.993006100
2003,6,11,11.977006110
2003,6,12,11.942006120
2003,6,13,11.802006130
2003,6,14,11.755006140
2003,6,15,11.665006150
2003,6,16,11.625006160
2003,6,17,11.505006170
2003,6,18,11.462006180
2003,6,19,11.387006190
2003,6,20,11.351006200
2003,6,21,11.279006210
2003,6,22,11.12006220
2003,6,23,11.064006230
2003,6,24,11.044006240
2003,6,25,11.048006250
2003,6,26,10.903006260
2003,6,27,10.839006270
2003,6,28,10.854006280
2003,6,29,10.796006290
2003,6,30,10.624006300
2003,7,1,10.45007010
2003,7,2,10.344007020
2003,7,3,10.268007030
2003,7,4,10.233007040
2003,7,5,10.18007050
2003,7,6,10.1007060
2003,7,7,10.02007070
2003,7,8,9.947007080
2003,7,9,9.856007090
2003,7,10,9.824007100
2003,7,11,9.763007110
2003,7,12,9.643007120
2003,7,13,9.434007130
2003,7,14,9.443007140
2003,7,15,9.366007150
2003,7,16,9.237007160
2003,7,17,9.11007170
2003,7,18,9.007007180
2003,7,19,8.951007190
2003,7,20,8.862007200
2003,7,21,8.751007210
2003,7,22,8.646007220
2003,7,23,8.53007230
2003,7,24,8.408007240
2003,7,25,8.298007250
2003,7,26,8.305007260
2003,7,27,8.294007270
2003,7,28,8.234007280
2003,7,29,8.148007290
2003,7,30,8.059007300
2003,7,31,7.947007310
2003,8,1,7.788008010
2003,8,2,7.722008020
2003,8,3,7.555008030
2003,8,4,7.601008040
2003,8,5,7.538008050
2003,8,6,7.51008060
2003,8,7,7.299008070
2003,8,8,7.202008080
2003,8,9,7.17008090
2003,8,10,7.109008100
2003,8,11,7.1008110
2003,8,12,7.103008120
2003,8,13,6.968008130
2003,8,14,6.953008140
2003,8,15,6.848008150
2003,8,16,6.817008160
2003,8,17,6.758008170
2003,8,18,6.818008180
2003,8,19,6.7008190
2003,8,20,6.633008200
2003,8,21,6.638008210
2003,8,22,6.615008220
2003,8,23,6.559008230
2003,8,24,6.547008240
2003,8,25,6.54008250
2003,8,26,6.583008260
2003,8,27,6.511008270
2003,8,28,6.495008280
2003,8,29,6.476008290
2003,8,30,6.461008300
2003,8,31,6.395008310
2003,9,1,6.283009010
2003,9,2,6.321009020
2003,9,3,6.252009030
2003,9,4,6.241009040
2003,9,5,6.165009050
2003,9,6,6.113009060
2003,9,7,6.093009070
2003,9,8,6.11009080
2003,9,9,6.103009090
2003,9,10,6.065009100
2003,9,11,6.04009110
2003,9,12,6.055009120
2003,9,13,6.103009130
2003,9,14,6.023009140
2003,9,15,6.032009150
2003,9,16,6.037009160
2003,9,17,5.969009170
2003,9,18,5.975009180
2003,9,19,6.095009190
2003,9,20,6.16009200
2003,9,21,6.093009210
2003,9,22,5.998009220
2003,9,23,6.033009230
2003,9,24,6.051009240
2003,9,25,6.149009250
2003,9,26,6.133009260
2003,9,27,6.125009270
2003,9,28,6.169009280
2003,9,29,6.201009290
2003,9,30,6.296009300
2003,10,1,6.441010010
2003,10,2,6.484010020
2003,10,3,6.572010030
2003,10,4,6.643010040
2003,10,5,6.764010050
2003,10,6,6.829010060
2003,10,7,6.911010070
2003,10,8,6.985010080
2003,10,9,6.958010090
2003,10,10,7.003010100
2003,10,11,7.076010110
2003,10,12,7.144010120
2003,10,13,7.36010130
2003,10,14,7.582010140
2003,10,15,7.688010150
2003,10,16,7.813010160
2003,10,17,7.937010170
2003,10,18,8.111010180
2003,10,19,8.275010190
2003,10,20,8.431010200
2003,10,21,8.575010210
2003,10,22,8.672010220
2003,10,23,8.822010230
2003,10,24,8.923010240
2003,10,25,8.919010250
2003,10,26,8.945010260
2003,10,27,9.009010270
2003,10,28,9.044010280
2003,10,29,9.075010290
2003,10,30,9.113010300
2003,10,31,9.193010310
2003,11,1,9.367011010
2003,11,2,9.473011020
2003,11,3,9.438011030
2003,11,4,9.481011040
2003,11,5,9.435011050
2003,11,6,9.441011060
2003,11,7,9.5011070
2003,11,8,9.602011080
2003,11,9,9.607011090
2003,11,10,9.685011100
2003,11,11,9.748011110
2003,11,12,9.81011120
2003,11,13,9.903011130
2003,11,14,9.986011140
2003,11,15,10.063011150
2003,11,16,10.173011160
2003,11,17,10.274011170
2003,11,18,10.335011180
2003,11,19,10.35011190
2003,11,20,10.388011200
2003,11,21,10.397011210
2003,11,22,10.45011220
2003,11,23,10.5011230
2003,11,24,10.585011240
2003,11,25,10.702011250
2003,11,26,10.833011260
2003,11,27,10.918011270
2003,11,28,11.004011280
2003,11,29,11.141011290
2003,11,30,11.171011300
2003,12,1,11.327012010
2003,12,2,11.402012020
2003,12,3,11.581012030
2003,12,4,11.736012040
2003,12,5,11.73012050
2003,12,6,11.749012060
2003,12,7,11.896012070
2003,12,8,11.987012080
2003,12,9,12.063012090
2003,12,10,12.129012100
2003,12,11,12.26012110
2003,12,12,12.397012120
2003,12,13,12.436012130
2003,12,14,12.503012140
2003,12,15,12.625012150
2003,12,16,12.752012160
2003,12,17,12.881012170
2003,12,18,12.918012180
2003,12,19,12.97012190
2003,12,20,12.88012200
2003,12,21,13.034012210
2003,12,22,13.14012220
2003,12,23,13.23012230
2003,12,24,13.306012240
2003,12,25,13.289012250
2003,12,26,13.308012260
2003,12,27,13.272012270
2003,12,28,13.352012280
2003,12,29,13.379012290
2003,12,30,13.32012300
2003,12,31,13.387012310
2004,1,1,13.502001010
2004,1,2,13.538001020
2004,1,3,13.502001030
2004,1,4,13.59001040
2004,1,5,13.617001050
2004,1,6,13.594001060
2004,1,7,13.631001070
2004,1,8,13.749001080
2004,1,9,13.794001090
2004,1,10,13.842001100
2004,1,11,13.917001110
2004,1,12,13.991001120
2004,1,13,14.075001130
2004,1,14,14.148001140
2004,1,15,14.056001150
2004,1,16,14.203001160
2004,1,17,14.077001170
2004,1,18,14.139001180
2004,1,19,14.203001190
2004,1,20,14.28001200
2004,1,21,14.233001210
2004,1,22,14.237001220
2004,1,23,14.32001230
2004,1,24,14.321001240
2004,1,25,14.217001250
2004,1,26,14.321001260
2004,1,27,14.366001270
2004,1,28,14.342001280
2004,1,29,14.337001290
2004,1,30,14.28001300
2004,1,31,14.397001310
2004,2,1,14.36002010
2004,2,2,14.389002020
2004,2,3,14.497002030
2004,2,4,14.515002040
2004,2,5,14.53002050
2004,2,6,14.564002060
2004,2,7,14.691002070
2004,2,8,14.692002080
2004,2,9,14.787002090
2004,2,10,14.827002100
2004,2,11,14.862002110
2004,2,12,14.947002120
2004,2,13,15.021002130
2004,2,14,15.024002140
2004,2,15,15.034002150
2004,2,16,15.029002160
2004,2,17,15.037002170
2004,2,18,15.028002180
2004,2,19,15.088002190
2004,2,20,15.082002200
2004,2,21,15.147002210
2004,2,22,15.165002220
2004,2,23,15.15002230
2004,2,24,15.169002240
2004,2,25,15.144002250
2004,2,26,15.169002260
2004,2,27,15.185002270
2004,2,28,15.187002280
2004,2,29,15.197002290
2004,3,1,15.104003010
2004,3,2,15.068003020
2004,3,3,15.052003030
2004,3,4,15.004003040
2004,3,5,15.04003050
2004,3,6,15.117003060
2004,3,7,15.157003070
2004,3,8,15.161003080
2004,3,9,15.269003090
2004,3,10,15.3003100
2004,3,11,15.191003110
2004,3,12,15.085003120
2004,3,13,14.854003130
2004,3,14,14.89003140
2004,3,15,14.908003150
2004,3,16,14.944003160
2004,3,17,15.013003170
2004,3,18,14.943003180
2004,3,19,14.941003190
2004,3,20,14.955003200
2004,3,21,14.954003210
2004,3,22,14.844003220
2004,3,23,14.824003230
2004,3,24,14.882003240
2004,3,25,14.958003250
2004,3,26,15.048003260
2004,3,27,15.016003270
2004,3,28,14.83003280
2004,3,29,14.793003290
2004,3,30,14.784003300
2004,3,31,14.841003310
2004,4,1,14.742004010
2004,4,2,14.735004020
2004,4,3,14.68004030
2004,4,4,14.682004040
2004,4,5,14.669004050
2004,4,6,14.595004060
2004,4,7,14.504004070
2004,4,8,14.461004080
2004,4,9,14.421004090
2004,4,10,14.325004100
2004,4,11,14.119004110
2004,4,12,13.948004120
2004,4,13,13.883004130
2004,4,14,13.9004140
2004,4,15,13.861004150
2004,4,16,13.821004160
2004,4,17,13.768004170
2004,4,18,13.715004180
2004,4,19,13.778004190
2004,4,20,13.767004200
2004,4,21,13.682004210
2004,4,22,13.649004220
2004,4,23,13.556004230
2004,4,24,13.554004240
2004,4,25,13.577004250
2004,4,26,13.5004260
2004,4,27,13.52004270
2004,4,28,13.443004280
2004,4,29,13.43004290
2004,4,30,13.335004300
2004,5,1,13.203005010
2004,5,2,13.113005020
2004,5,3,13.129005030
2004,5,4,13.128005040
2004,5,5,13.019005050
2004,5,6,12.97005060
2004,5,7,12.901005070
2004,5,8,12.781005080
2004,5,9,12.796005090
2004,5,10,12.706005100
2004,5,11,12.709005110
2004,5,12,12.632005120
2004,5,13,12.563005130
2004,5,14,12.529005140
2004,5,15,12.48005150
2004,5,16,12.476005160
2004,5,17,12.43005170
2004,5,18,12.437005180
2004,5,19,12.394005190
2004,5,20,12.334005200
2004,5,21,12.352005210
2004,5,22,12.292005220
2004,5,23,12.261005230
2004,5,24,12.242005240
2004,5,25,12.215005250
2004,5,26,12.198005260
2004,5,27,12.283005270
2004,5,28,12.209005280
2004,5,29,12.229005290
2004,5,30,12.194005300
2004,5,31,12.106005310
2004,6,1,11.965006010
2004,6,2,11.96006020
2004,6,3,11.923006030
2004,6,4,11.914006040
2004,6,5,11.862006050
2004,6,6,11.851006060
2004,6,7,11.814006070
2004,6,8,11.807006080
2004,6,9,11.769006090
2004,6,10,11.723006100
2004,6,11,11.683006110
2004,6,12,11.688006120
2004,6,13,11.616006130
2004,6,14,11.576006140
2004,6,15,11.558006150
2004,6,16,11.534006160
2004,6,17,11.444006170
2004,6,18,11.363006180
2004,6,19,11.352006190
2004,6,20,11.304006200
2004,6,21,11.234006210
2004,6,22,11.243006220
2004,6,23,11.127006230
2004,6,24,10.974006240
2004,6,25,10.942006250
2004,6,26,10.911006260
2004,6,27,10.849006270
2004,6,28,10.807006280
2004,6,29,10.805006290
2004,6,30,10.814006300
2004,7,1,10.633007010
2004,7,2,10.542007020
2004,7,3,10.402007030
2004,7,4,10.349007040
2004,7,5,10.277007050
2004,7,6,10.288007060
2004,7,7,10.218007070
2004,7,8,10.132007080
2004,7,9,10.039007090
2004,7,10,9.963007100
2004,7,11,9.867007110
2004,7,12,9.799007120
2004,7,13,9.713007130
2004,7,14,9.529007140
2004,7,15,9.518007150
2004,7,16,9.492007160
2004,7,17,9.328007170
2004,7,18,9.185007180
2004,7,19,9.168007190
2004,7,20,9.061007200
2004,7,21,9.028007210
2004,7,22,8.935007220
2004,7,23,8.881007230
2004,7,24,8.82007240
2004,7,25,8.76007250
2004,7,26,8.653007260
2004,7,27,8.466007270
2004,7,28,8.431007280
2004,7,29,8.364007290
2004,7,30,8.311007300
2004,7,31,8.22007310
2004,8,1,8.125008010
2004,8,2,7.954008020
2004,8,3,7.864008030
2004,8,4,7.795008040
2004,8,5,7.74008050
2004,8,6,7.609008060
2004,8,7,7.472008070
2004,8,8,7.388008080
2004,8,9,7.261008090
2004,8,10,7.213008100
2004,8,11,7.15008110
2004,8,12,7.057008120
2004,8,13,6.985008130
2004,8,14,6.865008140
2004,8,15,6.878008150
2004,8,16,6.683008160
2004,8,17,6.68008170
2004,8,18,6.607008180
2004,8,19,6.58008190
2004,8,20,6.492008200
2004,8,21,6.425008210
2004,8,22,6.344008220
2004,8,23,6.302008230
2004,8,24,6.284008240
2004,8,25,6.224008250
2004,8,26,6.215008260
2004,8,27,6.181008270
2004,8,28,6.058008280
2004,8,29,6.033008290
2004,8,30,6.021008300
2004,8,31,6.015008310
2004,9,1,5.93009010
2004,9,2,5.967009020
2004,9,3,5.926009030
2004,9,4,5.946009040
2004,9,5,5.963009050
2004,9,6,5.94009060
2004,9,7,5.902009070
2004,9,8,5.927009080
2004,9,9,5.906009090
2004,9,10,5.83009100
2004,9,11,5.809009110
2004,9,12,5.807009120
2004,9,13,5.84009130
2004,9,14,5.855009140
2004,9,15,5.853009150
2004,9,16,5.803009160
2004,9,17,5.803009170
2004,9,18,5.77009180
2004,9,19,5.771009190
2004,9,20,5.821009200
2004,9,21,6.034009210
2004,9,22,5.97009220
2004,9,23,6.009230
2004,9,24,6.112009240
2004,9,25,6.183009250
2004,9,26,6.247009260
2004,9,27,6.32009270
2004,9,28,6.397009280
2004,9,29,6.442009290
2004,9,30,6.461009300
2004,10,1,6.621010010
2004,10,2,6.713010020
2004,10,3,6.839010030
2004,10,4,6.821010040
2004,10,5,6.899010050
2004,10,6,7.039010060
2004,10,7,7.204010070
2004,10,8,7.289010080
2004,10,9,7.357010090
2004,10,10,7.464010100
2004,10,11,7.607010110
2004,10,12,7.74010120
2004,10,13,7.846010130
2004,10,14,7.894010140
2004,10,15,7.92010150
2004,10,16,7.982010160
2004,10,17,8.11010170
2004,10,18,8.219010180
2004,10,19,8.21010190
2004,10,20,8.169010200
2004,10,21,8.242010210
2004,10,22,8.329010220
2004,10,23,8.432010230
2004,10,24,8.617010240
2004,10,25,8.685010250
2004,10,26,8.742010260
2004,10,27,8.798010270
2004,10,28,8.88010280
2004,10,29,8.987010290
2004,10,30,8.984010300
2004,10,31,9.045010310
2004,11,1,9.16011010
2004,11,2,9.289011020
2004,11,3,9.407011030
2004,11,4,9.54011040
2004,11,5,9.734011050
2004,11,6,9.806011060
2004,11,7,9.809011070
2004,11,8,9.923011080
2004,11,9,9.91011090
2004,11,10,10.052011100
2004,11,11,10.144011110
2004,11,12,10.232011120
2004,11,13,10.224011130
2004,11,14,10.299011140
2004,11,15,10.346011150
2004,11,16,10.419011160
2004,11,17,10.43011170
2004,11,18,10.471011180
2004,11,19,10.501011190
2004,11,20,10.607011200
2004,11,21,10.674011210
2004,11,22,10.683011220
2004,11,23,10.704011230
2004,11,24,10.839011240
2004,11,25,10.97011250
2004,11,26,11.046011260
2004,11,27,11.146011270
2004,11,28,11.243011280
2004,11,29,11.325011290
2004,11,30,11.365011300
2004,12,1,11.629012010
2004,12,2,11.791012020
2004,12,3,11.872012030
2004,12,4,12.06012040
2004,12,5,12.046012050
2004,12,6,12.112012060
2004,12,7,12.132012070
2004,12,8,12.219012080
2004,12,9,12.328012090
2004,12,10,12.32012100
2004,12,11,12.466012110
2004,12,12,12.434012120
2004,12,13,12.524012130
2004,12,14,12.57012140
2004,12,15,12.72012150
2004,12,16,12.629012160
2004,12,17,12.687012170
2004,12,18,12.693012180
2004,12,19,12.705012190
2004,12,20,12.767012200
2004,12,21,12.834012210
2004,12,22,12.965012220
2004,12,23,12.958012230
2004,12,24,12.974012240
2004,12,25,12.827012250
2004,12,26,12.814012260
2004,12,27,12.973012270
2004,12,28,13.046012280
2004,12,29,12.989012290
2004,12,30,13.058012300
2004,12,31,13.019012310
2005,1,1,13.16001010
2005,1,2,13.163001020
2005,1,3,13.293001030
2005,1,4,13.313001040
2005,1,5,13.383001050
2005,1,6,13.324001060
2005,1,7,13.452001070
2005,1,8,13.404001080
2005,1,9,13.431001090
2005,1,10,13.503001100
2005,1,11,13.55001110
2005,1,12,13.516001120
2005,1,13,13.656001130
2005,1,14,13.62001140
2005,1,15,13.604001150
2005,1,16,13.74001160
2005,1,17,13.809001170
2005,1,18,13.711001180
2005,1,19,13.705001190
2005,1,20,13.765001200
2005,1,21,13.705001210
2005,1,22,13.764001220
2005,1,23,13.851001230
2005,1,24,13.963001240
2005,1,25,13.981001250
2005,1,26,13.892001260
2005,1,27,13.931001270
2005,1,28,14.064001280
2005,1,29,14.097001290
2005,1,30,14.136001300
2005,1,31,14.019001310
2005,2,1,14.031002010
2005,2,2,14.071002020
2005,2,3,14.145002030
2005,2,4,14.128002040
2005,2,5,14.107002050
2005,2,6,14.076002060
2005,2,7,14.089002070
2005,2,8,14.171002080
2005,2,9,14.259002090
2005,2,10,14.296002100
2005,2,11,14.278002110
2005,2,12,14.302002120
2005,2,13,14.332002130
2005,2,14,14.405002140
2005,2,15,14.456002150
2005,2,16,14.515002160
2005,2,17,14.467002170
2005,2,18,14.415002180
2005,2,19,14.427002190
2005,2,20,14.469002200
2005,2,21,14.454002210
2005,2,22,14.431002220
2005,2,23,14.541002230
2005,2,24,14.592002240
2005,2,25,14.652002250
2005,2,26,14.737002260
2005,2,27,14.815002270
2005,2,28,14.779002280
2005,3,1,14.874003010
2005,3,2,14.926003020
2005,3,3,14.84003030
2005,3,4,14.851003040
2005,3,5,14.9003050
2005,3,6,14.903003060
2005,3,7,14.906003070
2005,3,8,14.935003080
2005,3,9,14.993003090
2005,3,10,14.891003100
2005,3,11,14.95003110
2005,3,12,14.992003120
2005,3,13,14.893003130
2005,3,14,14.761003140
2005,3,15,14.708003150
2005,3,16,14.712003160
2005,3,17,14.73003170
2005,3,18,14.642003180
2005,3,19,14.556003190
2005,3,20,14.475003200
2005,3,21,14.442003210
2005,3,22,14.435003220
2005,3,23,14.434003230
2005,3,24,14.437003240
2005,3,25,14.432003250
2005,3,26,14.41003260
2005,3,27,14.393003270
2005,3,28,14.422003280
2005,3,29,14.509003290
2005,3,30,14.508003300
2005,3,31,14.425003310
2005,4,1,14.398004010
2005,4,2,14.314004020
2005,4,3,14.414004030
2005,4,4,14.396004040
2005,4,5,14.43004050
2005,4,6,14.369004060
2005,4,7,14.342004070
2005,4,8,14.345004080
2005,4,9,14.279004090
2005,4,10,14.194004100
2005,4,11,14.248004110
2005,4,12,14.206004120
2005,4,13,14.142004130
2005,4,14,14.142004140
2005,4,15,14.038004150
2005,4,16,14.009004160
2005,4,17,14.013004170
2005,4,18,14.003004180
2005,4,19,13.965004190
2005,4,20,14.023004200
2005,4,21,14.016004210
2005,4,22,13.954004220
2005,4,23,13.88004230
2005,4,24,13.927004240
2005,4,25,13.908004250
2005,4,26,13.795004260
2005,4,27,13.782004270
2005,4,28,13.737004280
2005,4,29,13.725004290
2005,4,30,13.701004300
2005,5,1,13.581005010
2005,5,2,13.464005020
2005,5,3,13.397005030
2005,5,4,13.314005040
2005,5,5,13.264005050
2005,5,6,13.247005060
2005,5,7,13.211005070
2005,5,8,13.205005080
2005,5,9,13.215005090
2005,5,10,13.227005100
2005,5,11,13.119005110
2005,5,12,13.109005120
2005,5,13,13.108005130
2005,5,14,13.083005140
2005,5,15,13.025005150
2005,5,16,12.945005160
2005,5,17,12.906005170
2005,5,18,12.911005180
2005,5,19,12.87005190
2005,5,20,12.861005200
2005,5,21,12.795005210
2005,5,22,12.688005220
2005,5,23,12.615005230
2005,5,24,12.552005240
2005,5,25,12.548005250
2005,5,26,12.429005260
2005,5,27,12.402005270
2005,5,28,12.365005280
2005,5,29,12.352005290
2005,5,30,12.267005300
2005,5,31,12.169005310
2005,6,1,12.019006010
2005,6,2,11.899006020
2005,6,3,11.785006030
2005,6,4,11.736006040
2005,6,5,11.705006050
2005,6,6,11.637006060
2005,6,7,11.625006070
2005,6,8,11.53006080
2005,6,9,11.53006090
2005,6,10,11.477006100
2005,6,11,11.468006110
2005,6,12,11.456006120
2005,6,13,11.369006130
2005,6,14,11.338006140
2005,6,15,11.261006150
2005,6,16,11.184006160
2005,6,17,11.145006170
2005,6,18,11.12006180
2005,6,19,11.056006190
2005,6,20,10.965006200
2005,6,21,10.913006210
2005,6,22,10.853006220
2005,6,23,10.794006230
2005,6,24,10.702006240
2005,6,25,10.627006250
2005,6,26,10.56006260
2005,6,27,10.397006270
2005,6,28,10.265006280
2005,6,29,10.234006290
2005,6,30,10.211006300
2005,7,1,9.971007010
2005,7,2,9.878007020
2005,7,3,9.823007030
2005,7,4,9.738007040
2005,7,5,9.669007050
2005,7,6,9.508007060
2005,7,7,9.406007070
2005,7,8,9.355007080
2005,7,9,9.265007090
2005,7,10,9.197007100
2005,7,11,9.167007110
2005,7,12,9.168007120
2005,7,13,9.068007130
2005,7,14,9.043007140
2005,7,15,8.857007150
2005,7,16,8.755007160
2005,7,17,8.687007170
2005,7,18,8.544007180
2005,7,19,8.559007190
2005,7,20,8.419007200
2005,7,21,8.022007210
2005,7,22,7.961007220
2005,7,23,7.872007230
2005,7,24,7.783007240
2005,7,25,7.772007250
2005,7,26,7.704007260
2005,7,27,7.538007270
2005,7,28,7.495007280
2005,7,29,7.408007290
2005,7,30,7.303007300
2005,7,31,7.176007310
2005,8,1,7.107008010
2005,8,2,7.042008020
2005,8,3,7.014008030
2005,8,4,7.031008040
2005,8,5,6.92008050
2005,8,6,6.771008060
2005,8,7,6.715008070
2005,8,8,6.662008080
2005,8,9,6.577008090
2005,8,10,6.494008100
2005,8,11,6.433008110
2005,8,12,6.384008120
2005,8,13,6.377008130
2005,8,14,6.373008140
2005,8,15,6.301008150
2005,8,16,6.282008160
2005,8,17,6.168008170
2005,8,18,6.122008180
2005,8,19,6.046008190
2005,8,20,6.039008200
2005,8,21,6.017008210
2005,8,22,6.031008220
2005,8,23,6.004008230
2005,8,24,5.951008240
2005,8,25,5.879008250
2005,8,26,5.87008260
2005,8,27,5.839008270
2005,8,28,5.839008280
2005,8,29,5.765008290
2005,8,30,5.642008300
2005,8,31,5.64008310
2005,9,1,5.654009010
2005,9,2,5.615009020
2005,9,3,5.631009030
2005,9,4,5.655009040
2005,9,5,5.655009050
2005,9,6,5.677009060
2005,9,7,5.593009070
2005,9,8,5.614009080
2005,9,9,5.582009090
2005,9,10,5.627009100
2005,9,11,5.601009110
2005,9,12,5.538009120
2005,9,13,5.51009130
2005,9,14,5.493009140
2005,9,15,5.47009150
2005,9,16,5.438009160
2005,9,17,5.382009170
2005,9,18,5.324009180
2005,9,19,5.322009190
2005,9,20,5.314009200
2005,9,21,5.316009210
2005,9,22,5.317009220
2005,9,23,5.333009230
2005,9,24,5.351009240
2005,9,25,5.382009250
2005,9,26,5.427009260
2005,9,27,5.489009270
2005,9,28,5.512009280
2005,9,29,5.599009290
2005,9,30,5.692009300
2005,10,1,5.836010010
2005,10,2,5.88010020
2005,10,3,5.98010030
2005,10,4,6.03010040
2005,10,5,6.044010050
2005,10,6,6.124010060
2005,10,7,6.187010070
2005,10,8,6.236010080
2005,10,9,6.326010090
2005,10,10,6.434010100
2005,10,11,6.489010110
2005,10,12,6.594010120
2005,10,13,6.693010130
2005,10,14,6.855010140
2005,10,15,6.996010150
2005,10,16,7.075010160
2005,10,17,7.201010170
2005,10,18,7.338010180
2005,10,19,7.509010190
2005,10,20,7.757010200
2005,10,21,8.054010210
2005,10,22,8.264010220
2005,10,23,8.439010230
2005,10,24,8.609010240
2005,10,25,8.701010250
2005,10,26,8.776010260
2005,10,27,8.885010270
2005,10,28,9.006010280
2005,10,29,9.124010290
2005,10,30,9.222010300
2005,10,31,9.247010310
2005,11,1,9.336011010
2005,11,2,9.408011020
2005,11,3,9.51011030
2005,11,4,9.557011040
2005,11,5,9.611011050
2005,11,6,9.707011060
2005,11,7,9.836011070
2005,11,8,9.853011080
2005,11,9,9.916011090
2005,11,10,9.936011100
2005,11,11,9.933011110
2005,11,12,9.958011120
2005,11,13,10.012011130
2005,11,14,9.976011140
2005,11,15,10.05011150
2005,11,16,10.144011160
2005,11,17,10.189011170
2005,11,18,10.182011180
2005,11,19,10.272011190
2005,11,20,10.309011200
2005,11,21,10.431011210
2005,11,22,10.569011220
2005,11,23,10.733011230
2005,11,24,10.757011240
2005,11,25,10.862011250
2005,11,26,11.063011260
2005,11,27,11.015011270
2005,11,28,11.086011280
2005,11,29,11.135011290
2005,11,30,11.144011300
2005,12,1,11.306012010
2005,12,2,11.398012020
2005,12,3,11.356012030
2005,12,4,11.397012040
2005,12,5,11.504012050
2005,12,6,11.538012060
2005,12,7,11.709012070
2005,12,8,11.763012080
2005,12,9,11.729012090
2005,12,10,11.776012100
2005,12,11,11.83012110
2005,12,12,11.968012120
2005,12,13,12.033012130
2005,12,14,12.244012140
2005,12,15,12.412012150
2005,12,16,12.344012160
2005,12,17,12.405012170
2005,12,18,12.482012180
2005,12,19,12.456012190
2005,12,20,12.466012200
2005,12,21,12.527012210
2005,12,22,12.6012220
2005,12,23,12.619012230
2005,12,24,12.625012240
2005,12,25,12.754012250
2005,12,26,12.872012260
2005,12,27,12.946012270
2005,12,28,12.94012280
2005,12,29,12.976012290
2005,12,30,13.016012300
2005,12,31,13.065012310
2006,1,1,13.16001010
2006,1,2,13.21001020
2006,1,3,13.267001030
2006,1,4,13.307001040
2006,1,5,13.314001050
2006,1,6,13.265001060
2006,1,7,13.301001070
2006,1,8,13.292001080
2006,1,9,13.336001090
2006,1,10,13.431001100
2006,1,11,13.491001110
2006,1,12,13.535001120
2006,1,13,13.424001130
2006,1,14,13.44001140
2006,1,15,13.474001150
2006,1,16,13.451001160
2006,1,17,13.445001170
2006,1,18,13.307001180
2006,1,19,13.431001190
2006,1,20,13.337001200
2006,1,21,13.317001210
2006,1,22,13.472001220
2006,1,23,13.592001230
2006,1,24,13.521001240
2006,1,25,13.546001250
2006,1,26,13.658001260
2006,1,27,13.719001270
2006,1,28,13.775001280
